id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
769279,Room for rent in East Village,1228080,Sasha,Manhattan,East Village,Private room,100,7,1,2016-05-01,0.03,1,0
35968392,"50% off! Trendy Wburg, private yard",3360618,Tc,Brooklyn,Williamsburg,Private room,59,2,2,2019-07-01,2.0,3,74
34680877,Cozy bedroom in a spacious apt with a backyard,55026020,Jelena,Brooklyn,Gowanus,Private room,50,15,0,,,1,0
35376285,Brand New Couples Brooklyn Apartment,201884425,Hoover,Brooklyn,Cypress Hills,Entire home/apt,82,5,1,2019-06-26,1.0,3,29
36174744,an L.E.S. Jewel-in-the-Crown of Chinatown!,2344295,Yoav,Manhattan,Lower East Side,Private room,260,2,0,,,1,23
22713035,"Bright, minimal hideaway with ensuite bathroom",52825108,Raven,Brooklyn,Bushwick,Private room,66,14,1,2018-11-13,0.13,1,49
3319483,Room w/ Private Bathroom,1498951,Yolanda,Brooklyn,Bushwick,Private room,65,1,0,,,1,5
14633924,Designer Basement Apt by the Park 新精緻近公園舒適含窗半地下公寓,39648442,A,Queens,Flushing,Entire home/apt,109,1,176,2019-06-22,5.07,2,316
21737409,Plant and Book lovers paradise in Hip Williamsburg,113121846,Caitlin,Brooklyn,Williamsburg,Entire home/apt,130,3,3,2018-06-07,0.16,2,0
10102792,Great room*City View*Huge roofdeck*,8832880,Ashley,Brooklyn,Greenpoint,Private room,55,2,0,,,1,0
33362399,Charming 2 bedroom apartment in Manhattan,1692538,Nuttamon,Manhattan,Washington Heights,Private room,196,1,6,2019-06-23,3.53,5,336
31039690,Manhattan modern living by the Chelsea High Line,9770967,Irwin,Manhattan,Chelsea,Entire home/apt,250,30,2,2019-01-27,0.34,1,233
11239248,Charming 1BD in hip east village,12317978,Megan,Manhattan,East Village,Entire home/apt,135,2,25,2018-09-09,0.62,1,0
33094168,Travelers Paradise Steps from Empire State Bld,230917343,Joseph,Manhattan,Midtown,Entire home/apt,299,3,8,2019-06-26,2.89,1,306
28692911,Private One Bedroom Apartment,12166742,Yizak,Brooklyn,Flatlands,Entire home/apt,85,1,21,2019-07-05,2.26,1,82
909859,"charming luxurious house, NY, Brooklyn",3343848,Laurence,Brooklyn,Park Slope,Entire home/apt,890,3,26,2018-11-27,0.34,1,341
13105778,Entire Astoria Hardwood Floor 1 BR Apartment,72839296,Megahn,Queens,Long Island City,Entire home/apt,99,2,16,2016-12-10,0.44,1,0
28919516,3-P Room/Private Bath/Walk to Subway--Best Value,216772639,Ling,Brooklyn,Borough Park,Private room,60,1,9,2019-06-06,1.0,7,177
22887406,XL Private Room in a Magnificent Penthouse NYC1,169382341,Tomás,Manhattan,East Village,Private room,90,5,11,2019-06-22,0.69,2,5
25215426,Magic Brooklyn townhouse room fit for a wizard,189075482,Chloe,Brooklyn,Cypress Hills,Private room,85,1,1,2019-05-20,0.6,3,0
35675069,Newly Renovated Apartment (47 Buffalo 1F Room #2),268358454,Devin,Brooklyn,Bedford-Stuyvesant,Private room,60,1,0,,,1,171
14928089,Beautiful room with all Amenities and gym,71176668,David,Manhattan,Harlem,Private room,110,2,26,2018-10-24,0.76,4,280
22355365,Master room w/ Private Bath in Financial District,100701558,Emeka,Manhattan,Financial District,Private room,100,1,0,,,1,0
33295329,Unique & Stylish Apartment in Chelsea,5258749,Bani,Manhattan,Chelsea,Entire home/apt,120,5,13,2019-06-30,5.0,2,14
19913761,Brand NEW & SIMPLE apt in quiet Chinatown,6862083,Mischa,Manhattan,Two Bridges,Private room,110,3,1,2018-09-28,0.11,1,350
32342541,Room Nearby train station to Times Square NYC,242831353,Blanca,Queens,Long Island City,Private room,30,3,14,2019-06-29,3.41,1,77
34336147,Bright & Sunny Bushwick room w/ Rooftop & Balcony,8500390,Alida,Brooklyn,Bushwick,Private room,90,2,3,2019-06-23,1.8,1,0
25928236,Soho! Room in Modern Apartment!,192951036,Jasmine,Manhattan,SoHo,Private room,119,1,42,2019-07-06,3.32,10,120
13708820,"Safe upper-class area,20 min to Manhattan/Airports",15838559,Weimin,Queens,Forest Hills,Private room,59,3,15,2018-08-04,0.41,4,0
13550120,NYC Welcomes You! Beautiful 2 BR-5 min from JFK.,51688993,Taran & Najla,Queens,Jamaica,Entire home/apt,174,1,67,2019-06-23,1.81,2,340
21565682,Charming 1 Bedroom in the heart of New York City,42133913,Thomas,Manhattan,Greenwich Village,Entire home/apt,170,3,8,2018-03-25,0.41,1,0
30427406,Cozy Room for the Holidays in the Heart of Astoria,166794407,Bruna,Queens,Astoria,Shared room,55,5,0,,,3,83
13431257,Luxurious 1BR Apt in Midtown West,30283594,Kara,Manhattan,Hell's Kitchen,Entire home/apt,239,30,0,,,121,365
30767017,Spacious Bedroom in the heart of Fort Greene 1L-3,230192510,Zach,Brooklyn,Fort Greene,Private room,48,30,1,2019-02-14,0.21,25,220
12153709,Private room in a high floor apt,167796,Kamini,Manhattan,East Harlem,Private room,250,1,0,,,1,365
24914710,Apartamento para viagem NY,188362154,Jordana,Queens,Astoria,Private room,150,5,0,,,1,362
27956689,Spacious private room in the heart of EastVillage,71149842,Yaasha,Manhattan,East Village,Private room,80,1,6,2019-01-06,0.58,2,0
21565383,"Private bedroom 10 min to LGA, 15 min to Manhattan",153410151,Tom,Queens,Astoria,Private room,69,1,129,2019-07-07,6.29,1,349
6244089,Modern 3BR Brownstone Apartment,17264040,Junior,Bronx,Mount Hope,Entire home/apt,125,2,41,2019-05-19,0.81,2,342
4469264,Cute brick wall Br in Williamsburg.,10304755,Michael,Brooklyn,Williamsburg,Private room,80,2,108,2019-06-01,1.93,2,4
32496573,1BDR cozyclean apt great location,62305875,Scarlett,Brooklyn,Williamsburg,Entire home/apt,107,30,1,2019-05-15,0.55,1,53
4426780,Convenient  Harlem studio,22980167,Maria,Manhattan,Harlem,Entire home/apt,90,30,20,2019-06-01,0.36,1,249
20499320,Electric NYC + Luxury Room = Best vacation ever!,1097753,Javier,Manhattan,Harlem,Private room,125,3,34,2019-07-01,1.52,1,178
31319316,Newly decorated room close to Elmhurst Ave (M.R),137358866,Kazuya,Queens,Elmhurst,Private room,35,30,1,2019-05-18,0.58,103,252
20263109,Modern Studio Loft in the heart of Sea Port,44298161,Nicolas,Manhattan,Financial District,Entire home/apt,200,3,14,2019-02-24,0.61,1,10
26683178,Garden level Brooklyn apartment,13093738,Alex,Brooklyn,Boerum Hill,Entire home/apt,165,4,2,2018-12-20,0.19,1,0
21489753,Large One Bedroom Apartment near Grand Central,26138840,Graham,Manhattan,Murray Hill,Entire home/apt,175,2,1,2017-10-25,0.05,1,0
6129158,Large modern 1BR w/ Balcony!,31796292,Mary,Manhattan,Upper East Side,Entire home/apt,350,1,0,,,1,0
6968488,One bedroom in Brooklyn-Fort Greene,8080357,Kathryn,Brooklyn,Fort Greene,Private room,55,4,0,,,1,0
7395202,Big room in Clinton Hil near subway,23425862,Gagandeep,Brooklyn,Bedford-Stuyvesant,Private room,90,1,0,,,2,0
35459559,Flushing - downtown,46672441,Vivian,Queens,Flushing,Private room,70,3,0,,,1,90
25546901,Green home by Prospect Park,29506,Clare,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,200,5,4,2019-01-01,0.33,1,1
6464881,Cozy Studio in Prospect Heights,18412434,Felami,Brooklyn,Prospect Heights,Entire home/apt,85,7,52,2019-05-06,1.05,1,24
31296956,Modern 2 bdr penthouse 300 feet from subway,166634,Lou,Queens,Astoria,Entire home/apt,150,5,0,,,5,0
22387260,Large Private House Apartment Near Yankee Stadium,161902034,Jesus,Bronx,Concourse Village,Entire home/apt,140,1,106,2019-06-30,5.7,1,310
33940543,211 east 34 stRoom 3,255431206,Mohammed,Brooklyn,East Flatbush,Private room,42,7,4,2019-07-01,2.55,9,120
4320934,Central Harlem large beautiful studio,11790239,Mina,Manhattan,Harlem,Entire home/apt,133,1,20,2019-05-22,0.36,3,345
15423725,Cozy and spacious room with private bathroom,2807776,Axel,Brooklyn,Flatbush,Private room,65,2,69,2019-06-24,2.08,2,60
31566109,B in Brooklyn!,154390742,Brittney,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,8,2019-06-02,1.41,1,0
14479761,Charming Studio in Astoria,5760525,Michael,Queens,Long Island City,Entire home/apt,105,2,51,2019-06-23,1.48,1,208
10185955,Blue Magic,14785032,Jake,Queens,St. Albans,Private room,48,1,165,2019-07-02,4.64,1,365
8193127,Spacious TriBeCa 3BR w/ Balcony,28421010,Roberto,Manhattan,Tribeca,Entire home/apt,500,3,0,,,1,0
17943774,Sundrenched Cozy Studio With a Huge Private Patio,84979306,Lhea,Queens,Long Island City,Entire home/apt,225,1,6,2018-09-21,0.22,1,358
18894145,"Bright, Beautiful & Welcoming in Williamsburg",24589216,Heidi,Brooklyn,Williamsburg,Private room,80,1,19,2019-02-02,1.11,2,0
22019519,Manhattan New York luxurious hotel,160792280,Dez,Manhattan,Midtown,Entire home/apt,200,1,1,2017-12-02,0.05,2,0
18690466,Spacious 2bed private rm close St.BarnabasHospital,127249880,Emma,Bronx,Tremont,Private room,45,2,49,2019-05-26,1.95,2,324
25794631,Private room in Brooklyn!,28778026,Shahed,Brooklyn,Bedford-Stuyvesant,Private room,70,1,3,2019-04-21,0.26,2,86
33550800,Luxury Chelsea Loft with Private Elevator,230119671,Yullya,Manhattan,Chelsea,Entire home/apt,949,2,6,2019-06-05,2.02,1,270
13623618,Lovely room close to subway in beautiful Astoria!,39375487,Suzanne,Queens,Long Island City,Private room,80,2,16,2018-12-09,0.49,1,0
30584054,Sunny private room in the heart of Brooklyn.,104813064,Kate,Brooklyn,Kensington,Private room,56,1,6,2019-02-22,0.88,1,0
7410868,Great spot in Lower East Side,5417646,EmiLy,Manhattan,Lower East Side,Entire home/apt,120,4,3,2016-05-13,0.08,1,0
19650084,Simple private bedroom in house apartment,61308650,Elan,Brooklyn,Cypress Hills,Private room,29,1,51,2019-06-01,2.1,1,16
19290380,Cozy gem in the  heart of TriBeca!!,134887663,Luis,Manhattan,Tribeca,Entire home/apt,220,2,76,2019-06-26,3.04,1,127
32237768,Sonder | Stock Exchange | Bright 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,227,2,8,2019-06-05,1.88,327,356
22584204,Industrial Chinatown Hideaway,126449349,John,Manhattan,Lower East Side,Entire home/apt,160,1,2,2019-01-01,0.31,2,159
5556358,Doesn't get any better than this!!,28513635,Shayan,Brooklyn,Williamsburg,Private room,110,6,0,,,1,0
30387983,Lush 2BR near Times Square w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Theater District,Entire home/apt,358,30,0,,,232,196
13771435,Friendly Upper West Side Apartment,2025836,Anna,Manhattan,Upper West Side,Entire home/apt,150,1,2,2016-07-29,0.06,1,0
27257929,AWESOME SUNNY 2 BEDS C NEAR 3 METROS WILLIAMSBURG,189646908,Jolene And Ryan,Brooklyn,Williamsburg,Private room,86,2,23,2019-07-01,2.18,3,365
29584099,NYC Best 2 Bedroom Apartment Location,222700281,Paul,Manhattan,Kips Bay,Private room,355,2,5,2019-03-07,0.66,1,230
17093180,Studio in Manhattan (UES),99634835,Aspano,Manhattan,Upper East Side,Entire home/apt,160,1,68,2019-06-04,2.33,1,19
13605171,"Bright, quiet room in 2br close to park/trains.",14751888,Mary,Manhattan,Upper West Side,Private room,79,2,6,2017-08-15,0.16,1,0
32308243,Stylish 1 Bedroom in the heart of Brooklyn,241523602,Mary,Brooklyn,Crown Heights,Entire home/apt,100,2,9,2019-06-25,4.5,1,0
6660046,Bespoke Williamsburg Row House,1761447,Marc,Brooklyn,Williamsburg,Entire home/apt,177,3,78,2019-06-03,1.68,2,177
34771521,Upper East Side 1Br - Near Central Park,262196496,Ulysse,Manhattan,East Harlem,Private room,82,4,0,,,1,45
9385790,Great Big Room near Prospect Park,23268312,Rachel,Brooklyn,Prospect-Lefferts Gardens,Private room,36,15,14,2019-06-07,0.49,1,15
1913540,Cute Spacious Studio in Fort Greene,325455,Ashley,Brooklyn,Fort Greene,Entire home/apt,120,1,2,2015-10-26,0.03,1,0
21735642,Modern/Cozy Brooklyn Apartment,37084362,Amelia,Brooklyn,Williamsburg,Private room,101,3,14,2019-06-24,0.76,1,0
310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Staten Island,Clifton,Private room,59,1,50,2019-06-03,0.56,1,352
8761451,Chic Bachelorette Pad,45944532,Deborah,Manhattan,Greenwich Village,Entire home/apt,300,1,0,,,1,0
9413809,Bright & Calm Brooklyn Retreat,492064,Melanie,Brooklyn,Clinton Hill,Entire home/apt,128,2,37,2018-11-25,0.84,1,0
13424996,Breezy Bushwick Apartment with Backyard,4392549,Eleanor,Brooklyn,Bushwick,Entire home/apt,99,2,4,2016-07-25,0.11,1,0
21519958,Walk to City College & Columbia. Cheery/Clean,85370670,Melissa,Manhattan,Harlem,Private room,67,1,27,2019-05-29,1.66,1,160
15344495,MODERN COZY NYC APT,97763801,Huong,Queens,Astoria,Entire home/apt,149,4,5,2018-04-07,0.15,1,66
6807871,MANHATTAN STUDIO,35637698,Yaniv,Manhattan,Kips Bay,Entire home/apt,100,6,4,2016-10-10,0.08,1,0
6923000,Williamsburg Luxury Apartment,1164568,Emilie,Brooklyn,Williamsburg,Entire home/apt,180,3,3,2016-08-25,0.06,1,0
32694901,Newly Designed / Furnished Room - PRIME Location!,242962235,Yuval,Queens,Ridgewood,Private room,42,30,2,2019-06-20,0.86,23,225
15190865,Spacious private 2BR with Backyard Williamsburg,20309915,Lawrence,Brooklyn,Williamsburg,Entire home/apt,170,2,94,2019-07-04,2.99,1,78
31580460,Cheery West Village 1BR w/ Washer + Dryer by Blueground,107434423,Blueground,Manhattan,West Village,Entire home/apt,236,30,0,,,232,273
34208674,Amazing 5 bed/2 bath Duplex 10 min from Manhattan!,258269673,Jameson,Brooklyn,Williamsburg,Entire home/apt,595,2,4,2019-06-24,2.79,1,322
22958680,Cosy one-bedroom nest in the heart of Williamsburg,170092307,Raphael & Sydonie,Brooklyn,Williamsburg,Entire home/apt,128,5,56,2019-06-12,3.32,1,18
19328935,Lovely 2 Bedroom in Flushing Chinatown,5962328,Alan,Queens,Flushing,Entire home/apt,115,30,4,2018-11-12,0.22,15,319
16357148,Private Room in Sun-drenched Apartment,46416490,Anne,Manhattan,Harlem,Private room,68,30,20,2018-09-14,0.65,1,15
28637635,Room 3 (4R),102466916,Luca And Kameko,Manhattan,Harlem,Private room,53,30,0,,,6,198
35485306,MODERN LOFT STUDIO IN CENTRE MANHATTAN (SLEEP 4)!,266800860,Marco,Manhattan,Murray Hill,Entire home/apt,159,1,0,,,1,201
9767424,Brooklyn's Finest - ML,50364039,Cathy,Brooklyn,Williamsburg,Entire home/apt,130,2,67,2019-07-07,1.57,3,252
5105768,"Close to subway, Manhattan, & shops with kitchen",26382036,William,Queens,Elmhurst,Entire home/apt,120,5,31,2019-05-27,0.64,2,64
28042839,"7BR, 4 Full Bath Duplex with Washer & Dryer",210970608,Lucy,Brooklyn,Crown Heights,Entire home/apt,530,3,8,2019-05-20,0.9,5,249
16338143,Cozy place in a diverse city,106963874,Mabel,Queens,Elmhurst,Private room,50,1,2,2017-01-20,0.07,1,0
18358606,Gorgeous  Renovated 1BR - close to Central Park,122877644,Kate,Manhattan,East Harlem,Entire home/apt,195,2,87,2019-06-20,3.29,1,213
10995810,Room in gorgeous Astoria Apartment,57055185,Halley,Queens,Astoria,Private room,33,1,0,,,1,0
32857674,Brooklyn modern studio apartment!,242924411,James And Laureta,Brooklyn,Bedford-Stuyvesant,Entire home/apt,104,1,15,2019-06-20,3.66,5,48
19297819,Clean&Simple (45 minutes to Manhattan),132341923,Cynthia,Queens,Jamaica,Entire home/apt,57,1,120,2019-07-03,5.37,2,56
9479324,Subletting my room (Jan-May),49133999,Eli,Brooklyn,Clinton Hill,Private room,65,60,0,,,1,0
16374702,Entire Duplex In The East Village,16068447,Douglas,Manhattan,East Village,Entire home/apt,499,1,0,,,1,0
3293842,Brooklyn Living with Balcony!,16641600,Theresa,Brooklyn,Sunset Park,Entire home/apt,121,12,8,2019-04-27,0.13,2,7
32361650,"Trendy Private Room in Prime NY, 3 Train Nearby!",242962235,Yuval,Queens,Ridgewood,Private room,42,30,0,,,23,332
14819796,"Charming 2BR  Prime Carroll Gardens/ F,G Train",40611169,Sol,Brooklyn,Carroll Gardens,Entire home/apt,250,1,62,2019-06-28,1.79,5,178
3915796,Central Park Life! Beautiful 1 Bed.,1475015,Mike,Manhattan,Upper West Side,Entire home/apt,113,30,8,2018-07-01,0.13,52,258
21682924,Spacious Escape in the Heart of Greenwich Village,647100,Kevin,Manhattan,Greenwich Village,Private room,130,3,11,2018-07-16,0.55,1,0
13417410,Zions Destiny Home away from Home !,76453466,Devon,Brooklyn,East Flatbush,Entire home/apt,45,1,112,2019-06-10,2.99,1,244
22651901,HUGE ONE BEDROOM IN BK,124657243,Bugsy,Brooklyn,Flatbush,Entire home/apt,89,1,4,2018-03-07,0.23,1,0
16163768,Beautiful Queen Private Room in Financial District,104926837,Julia,Manhattan,Financial District,Private room,146,3,104,2019-06-17,3.31,3,7
24733560,Spacious Private Room in Brooklyn,34672584,Andre,Brooklyn,Crown Heights,Private room,75,2,1,2018-05-20,0.07,1,157
9882254,Owl's Landing - Garden Room,50068597,Alex,Staten Island,Stapleton,Private room,52,2,137,2019-07-01,3.17,3,340
30463784,"Luxury 4br 2ba, sleeps 12! Blocks from Subway.",224684025,David,Brooklyn,Williamsburg,Entire home/apt,392,1,19,2019-06-21,3.73,1,337
12737915,Artist Loft East Williamsburg,15019621,Kennedy,Brooklyn,Williamsburg,Private room,99,1,2,2016-05-11,0.05,1,0
8118112,Bed-Stuy Brooklyn Garden Apartment,22261783,Gregory,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,92,2019-06-19,1.97,2,121
7367039,Welcome to our Luxury home,1472993,Yoav,Manhattan,Financial District,Entire home/apt,200,1,6,2017-08-18,0.13,1,0
35257756,Perfect Room in the heart of the West Village,39541218,Frankie,Manhattan,West Village,Private room,100,14,3,2019-06-12,2.43,1,31
18758370,Genie's Lamp Garden Apartment,130524170,Tracy,Brooklyn,South Slope,Entire home/apt,150,2,88,2019-02-23,3.53,1,0
32161408,Cómodo apartamento familiar,131995652,Henry,Bronx,Mount Hope,Entire home/apt,148,3,7,2019-07-07,1.74,1,358
20828460,Midtown Apt. with a great view and everything near,149409298,Samantha,Manhattan,Hell's Kitchen,Private room,130,1,74,2019-01-15,3.32,1,157
23628745,"Queen Bedroom besides Central Park, West Side",176809727,Cristian,Manhattan,Upper West Side,Private room,105,2,38,2019-06-16,2.38,1,300
4182568,WilliamsburgBrooklynPrivateBedroom,3267848,June,Brooklyn,Williamsburg,Private room,150,1,12,2019-06-02,0.21,1,180
265064,Zen Eyrie –Airport Pick-Up: JFK/LGA,1123923,Adolfo,Brooklyn,Cypress Hills,Private room,48,90,17,2017-05-03,0.27,2,0
20479960,Garden mini apt minutes from Manhattan (studio),85330,Jean,Queens,Forest Hills,Entire home/apt,60,4,97,2019-07-06,4.42,3,273
3238109,Cozy 1 BR in a 4br/2ba apartment!!!,16383743,Yuma,Brooklyn,Flatbush,Private room,180,1,0,,,1,0
19606485,Spacious Private Room in Crown Heights,2520288,Chris,Brooklyn,Crown Heights,Private room,55,5,0,,,1,0
18584180,CHARMING CHELSEA BROWNSTONE STUDIO NEAR HIGHLINE,21866971,Ben,Manhattan,Chelsea,Entire home/apt,180,3,24,2019-06-08,1.12,1,14
34621157,Comfortable Private Room & Bathroom En-suite,261187437,Shasha,Brooklyn,Borough Park,Private room,75,1,2,2019-05-23,1.07,6,151
9411914,Great room in Greenwich Village!,17234494,Fer,Manhattan,West Village,Private room,65,1,2,2016-01-03,0.05,1,0
26735765,Bright room in beautiful Park Slope apartment,15500498,Tiffany,Brooklyn,Sunset Park,Private room,55,2,7,2018-11-04,0.58,1,0
20616929,Spacious 1 Bd. Apt. Inwood near Fort Tryon Park,1524708,Galen,Manhattan,Inwood,Private room,200,3,1,2017-10-24,0.05,1,0
28012031,A Charming Hideout for a perfect weekend,178499417,Vanessa,Brooklyn,East Flatbush,Entire home/apt,80,1,14,2019-02-24,1.49,1,0
15034150,34th street &6th ave.! Doorman Gym Studio 5220,16098958,Jeremy & Laura,Manhattan,Midtown,Entire home/apt,250,30,0,,,96,311
29652130,♂ ♀ Large Sunny Bedroom Walk to Express Subway,204852306,Dee,Brooklyn,Bedford-Stuyvesant,Private room,75,15,0,,,14,0
22264539,Loft-Style Room In Bushwick! (L/JMZ train line),104035649,Brittnee,Brooklyn,Bushwick,Private room,50,2,0,,,1,0
5285141,Big Williamsburg BR near the J train!,11483208,Claire,Brooklyn,Williamsburg,Private room,55,1,4,2016-04-24,0.1,1,0
13881920,Prime west village! design 1BR~Best Value,2119276,Host,Manhattan,Greenwich Village,Entire home/apt,150,30,8,2019-06-14,0.32,39,275
22148115,Modern Williamsburg Apt w/ Spectacular Views,18587989,Cem,Brooklyn,Williamsburg,Entire home/apt,120,1,0,,,1,0
28837152,Harlem Oasis,153269305,Kaitlyn,Manhattan,Harlem,Private room,110,30,3,2018-10-18,0.33,1,90
6462078,Great room near CUMC!,16549175,Alana,Manhattan,Washington Heights,Private room,40,6,0,,,1,0
16261570,Cozy 1BD Apt 20min from Manhattan!,20718860,Dalilah,Queens,Astoria,Entire home/apt,99,3,0,,,1,0
8025,CBG Helps Haiti Room#2.5,22486,Lisel,Brooklyn,Park Slope,Private room,80,1,39,2019-01-01,0.37,6,364
35044981,Home away from Home (2 Bedroom Apartment),263999712,Juan,Manhattan,Kips Bay,Entire home/apt,181,1,2,2019-06-23,2.0,1,167
925075,Sunny Loft Style Apt-Great Location,4938485,Paul & Elena,Manhattan,Hell's Kitchen,Entire home/apt,140,3,25,2015-01-03,0.33,1,157
35803121,Private room with a sofa bed in Greenpoint BK,138150256,Alejandro,Brooklyn,Greenpoint,Private room,50,3,0,,,2,0
